id,average_weight,mechanics
38928,2.4048,"Campaign / Battle Card Driven,Dice Rolling,Hand Management,Hex-and-Counter,Modular Board"
38929,2.6667,
3893,2.629,"Action / Movement Programming,Dice Rolling,Simultaneous Action Selection,Variable Player Powers"
38930,0,Set Collection
38931,2.3077,"Action Point Allowance System,Area Control / Area Influence,Card Drafting,Modular Board,Tile Placement"
38933,0,Roll / Spin and Move
38934,0,"Co-operative Play,Pattern Building,Pattern Recognition,Tile Placement"
38935,0,Roll / Spin and Move
38936,1,"Card Drafting,Hand Management,Point to Point Movement"
38937,0,"Acting,Memory,Partnerships,Role Playing,Storytelling"
38938,0,Card Drafting
38939,0,Hand Management
3894,2.8,"Hex-and-Counter,Simultaneous Action Selection"
38940,0,"Hand Management,Set Collection"
38941,0,"Area Movement,Commodity Speculation,Set Collection,Tile Placement"
38942,0,Simulation
38943,4.5,"Area Control / Area Influence,Area Movement,Dice Rolling,Simultaneous Action Selection,Variable Player Powers"
38944,2.2609,"Area Control / Area Influence,Card Drafting,Route/Network Building"
38945,0,Hand Management
38946,0,Roll / Spin and Move
38947,0,Roll / Spin and Move
38948,2,"Campaign / Battle Card Driven,Dice Rolling"
38949,1.2105,"Area Control / Area Influence,Hand Management,Secret Unit Deployment,Set Collection"
3895,2.7544,Hex-and-Counter
38950,1.8235,Grid Movement
38951,2.6667,Area Movement
38952,0,"Partnerships,Role Playing,Variable Player Powers,Voting"
38953,0,"Campaign / Battle Card Driven,Dice Rolling"
38954,0,Memory
38955,0,Hand Management
38956,0,Set Collection
38957,0,"Area Control / Area Influence,Area Movement,Campaign / Battle Card Driven,Card Drafting,Modular Board"
38958,0,
38959,0,
3896,2.3333,"Modular Board,Player Elimination,Secret Unit Deployment,Take That"
38960,0,Roll / Spin and Move
38961,0,"Pattern Building,Tile Placement"
38962,0,
38963,0,Hand Management
38964,0,Roll / Spin and Move
38965,0,Roll / Spin and Move
38966,5,"Auction/Bidding,Route/Network Building,Stock Holding,Tile Placement"
38967,3,Hex-and-Counter
38968,1,"Modular Board,Roll / Spin and Move,Set Collection"
38969,0,Variable Player Powers
38970,2,Hex-and-Counter
38971,0,Trading
38972,0,Roll / Spin and Move
38973,2,"Dice Rolling,Memory,Roll / Spin and Move"
38974,1,"Card Drafting,Hand Management"
38975,2,Secret Unit Deployment
38976,1,Roll / Spin and Move
38977,0,Trick-taking
38979,2.5,"Action Point Allowance System,Co-operative Play,Dice Rolling,Hand Management"
3898,0,"Partnerships,Pick-up and Deliver,Variable Player Powers"
38980,3.7273,"Area Control / Area Influence,Card Drafting,Secret Unit Deployment,Worker Placement"
38981,1,Pattern Recognition
38982,1,"Card Drafting,Set Collection"
38983,2,"Paper-and-Pencil,Point to Point Movement,Voting"
38984,1.0862,Hand Management
38985,0,"Betting/Wagering,Roll / Spin and Move"
38986,4.1111,"Auction/Bidding,Route/Network Building,Stock Holding,Tile Placement"
38987,0,"Action Point Allowance System,Modular Board"
38988,0,"Auction/Bidding,Roll / Spin and Move,Set Collection,Trading"
38989,0,"Campaign / Battle Card Driven,Dice Rolling"
38990,0,Dice Rolling
38991,1,"Hand Management,Simultaneous Action Selection"
38992,2.782,"Action Point Allowance System,Area Control / Area Influence"
38993,2,Modular Board
38994,2.6667,"Auction/Bidding,Hand Management,Pattern Building,Set Collection"
38995,2.8,"Dice Rolling,Hex-and-Counter"
38996,2.8348,"Area Control / Area Influence,Campaign / Battle Card Driven,Dice Rolling,Point to Point Movement,Variable Player Powers"
38997,2.9688,"Auction/Bidding,Route/Network Building"
38998,2,Dice Rolling
38999,0,Dice Rolling
39,2.4286,
3900,0,"Trick-taking,Voting"
39000,1,"Modular Board,Roll / Spin and Move,Set Collection"
39002,0,
39003,1,Set Collection
39004,1,Storytelling
39005,0,Area Movement
39007,2.8333,Hex-and-Counter
39008,0,
39009,0,"Area Movement,Dice Rolling,Pick-up and Deliver,Roll / Spin and Move"
3901,2.8182,"Dice Rolling,Hex-and-Counter"
39010,0,Area Control / Area Influence
39011,0,"Pattern Building,Roll / Spin and Move"
39012,0,"Co-operative Play,Memory,Roll / Spin and Move"
39013,0,"Dice Rolling,Hex-and-Counter,Simulation,Simultaneous Action Selection"
39015,0,"Dice Rolling,Hex-and-Counter,Simulation,Simultaneous Action Selection"
39016,0,"Campaign / Battle Card Driven,Modular Board"
39017,0,"Card Drafting,Dice Rolling"
39019,3.6585,"Dice Rolling,Hex-and-Counter,Simulation"
3902,4,Voting
39020,2.3636,"Co-operative Play,Partnerships"
39021,1,"Acting,Dice Rolling,Voting"
39022,0,
39025,0,"Pattern Recognition,Point to Point Movement"
39026,0,"Co-operative Play,Modular Board,Pattern Recognition,Storytelling,Tile Placement"
39027,0,Set Collection
39028,3,"Hex-and-Counter,Role Playing"
39029,1.4615,Hand Management
3903,0,"Co-operative Play,Partnerships,Voting"
39030,2,"Area Movement,Tile Placement"
39031,0,"Dice Rolling,Hand Management,Partnerships,Roll / Spin and Move,Simulation,Simultaneous Action Selection"
39032,0,"Roll / Spin and Move,Set Collection"
39033,2,Action Point Allowance System
39034,1.5714,"Card Drafting,Hand Management,Modular Board,Point to Point Movement,Set Collection,Tile Placement"
39035,1,"Auction/Bidding,Set Collection,Trading"
39036,0,"Dice Rolling,Roll / Spin and Move"
39037,0,
39038,0,"Dice Rolling,Pattern Building"
39039,0,Roll / Spin and Move
3904,0,
39040,0,"Dice Rolling,Roll / Spin and Move"
39041,0,Set Collection
39042,1,"Dice Rolling,Simulation"
39043,1.3333,"Partnerships,Trick-taking"
39044,1,"Modular Board,Roll / Spin and Move,Set Collection"
39045,2.1613,"Area Control / Area Influence,Dice Rolling"
39046,0,"Betting/Wagering,Dice Rolling"
39047,0,
39048,0,
39049,0,
3905,2,"Pick-up and Deliver,Roll / Spin and Move"
39050,0,Roll / Spin and Move
39051,0,Roll / Spin and Move
39052,0,"Dice Rolling,Roll / Spin and Move"
39053,0,
39054,0,
39056,2.6667,"Dice Rolling,Hex-and-Counter,Secret Unit Deployment,Variable Player Powers"
39057,0,"Area Control / Area Influence,Area Movement,Dice Rolling,Variable Player Powers"
39058,0,
39059,0,
3906,1,Hand Management
39060,3.1111,"Action Point Allowance System,Dice Rolling"
39061,1,Pattern Recognition
39064,0,"Campaign / Battle Card Driven,Hand Management,Point to Point Movement,Simulation"
39065,0,"Campaign / Battle Card Driven,Simulation,Simultaneous Action Selection"
39066,3.3333,Hex-and-Counter
39067,2.1111,"Campaign / Battle Card Driven,Hex-and-Counter"
39068,0,"Area Control / Area Influence,Pattern Recognition"
39069,0,Roll / Spin and Move
3907,0,Roll / Spin and Move
39070,1.3333,"Paper-and-Pencil,Storytelling,Voting"
39071,3,"Area Movement,Dice Rolling"
39072,1,"Memory,Pattern Recognition"
39074,0,"Card Drafting,Hand Management"
39075,0,
39076,0,"Dice Rolling,Simulation,Variable Player Powers"
39077,0,Pick-up and Deliver
39079,0,Hex-and-Counter
3908,1.1429,Roll / Spin and Move
39080,1.125,"Dice Rolling,Press Your Luck"
39081,0,Hand Management
39082,0,"Betting/Wagering,Dice Rolling"
39083,1,Dice Rolling
39084,1.4545,Tile Placement
39085,0,
39086,2,"Card Drafting,Dice Rolling"
39087,1.75,"Hand Management,Set Collection"
39088,1.2647,"Dice Rolling,Press Your Luck"
39089,1.3333,Area Control / Area Influence
3909,1.4,Memory
39090,2.2778,"Card Drafting,Hand Management,Variable Player Powers,Worker Placement"
39091,0,
39092,0,Hand Management
39093,1.7143,"Dice Rolling,Route/Network Building,Trading"
39094,0,
39095,1,
39096,0,Dice Rolling
39097,2.5,"Area Movement,Co-operative Play,Dice Rolling,Roll / Spin and Move,Variable Player Powers"
39098,1,"Betting/Wagering,Card Drafting,Commodity Speculation"
39099,1,Pattern Recognition
391,1,
3910,1.2,"Roll / Spin and Move,Set Collection"
39100,0,"Pick-up and Deliver,Roll / Spin and Move"
39101,0,"Roll / Spin and Move,Tile Placement"
39103,1.2,Pattern Recognition
39104,2.6667,Trading
39105,0,Point to Point Movement
39106,1.7143,"Set Collection,Tile Placement"
39107,0,
39108,2.1429,"Dice Rolling,Hand Management,Modular Board,Partnerships,Roll / Spin and Move,Variable Player Powers"
39109,2.4167,"Card Drafting,Hand Management,Set Collection,Tile Placement"
3911,0,Action Point Allowance System
39110,0,Secret Unit Deployment
39111,0,
39112,0,Set Collection
39113,0,
39114,0,Dice Rolling
39115,0,"Dice Rolling,Point to Point Movement"
39117,0,
39118,1,"Dice Rolling,Memory,Pattern Building"
39119,0,"Card Drafting,Dice Rolling,Role Playing"
3912,0,Roll / Spin and Move
39120,0,Roll / Spin and Move
39122,1,"Hand Management,Set Collection"
39123,1,"Hand Management,Memory,Set Collection"
39124,1.5,"Card Drafting,Hand Management,Pattern Building,Set Collection"
39125,1,
39126,0,
39127,0,Roll / Spin and Move
39128,3.5,Hex-and-Counter
39129,4,Dice Rolling
3913,1,Roll / Spin and Move
39130,0,"Dice Rolling,Role Playing,Roll / Spin and Move"
39131,0,Pattern Recognition
39132,0,
39133,0,"Dice Rolling,Roll / Spin and Move"
39134,2.7,"Dice Rolling,Roll / Spin and Move,Simulation"
39135,2,"Dice Rolling,Hex-and-Counter,Variable Player Powers"
39136,0,Dice Rolling
39139,0,
3914,1,Roll / Spin and Move
39140,0,
39141,0,
39142,0,
39143,0,
39144,0,
39145,1.8,
39146,3,"Action Point Allowance System,Dice Rolling"
39147,0,Hand Management
39148,0,"Set Collection,Simulation,Trading"
39149,0,Area Enclosure
3915,1,Trick-taking
39150,0,
39151,1,Hex-and-Counter
39152,0,Dice Rolling
39153,0,
39154,0,Roll / Spin and Move
39155,0,Simulation
39156,0,
39157,0,Roll / Spin and Move
39158,0,"Co-operative Play,Dice Rolling,Memory,Modular Board,Variable Player Powers"
39159,0,
3916,2,Role Playing
39160,0,
39161,0,
39162,0,
39163,0,Hand Management
39164,3,
39165,3,"Dice Rolling,Roll / Spin and Move"
39166,1.7273,"Dice Rolling,Simultaneous Action Selection"
39167,0,"Dice Rolling,Hex-and-Counter,Role Playing"
39168,2,"Co-operative Play,Dice Rolling,Paper-and-Pencil,Partnerships,Role Playing,Roll / Spin and Move,Variable Player Powers"
39169,3.4,"Dice Rolling,Modular Board,Variable Player Powers"
3917,1,Roll / Spin and Move
39170,0,"Pattern Building,Pattern Recognition"
39171,0,
39173,0,
39174,0,Dice Rolling
39175,0,"Campaign / Battle Card Driven,Dice Rolling"
39176,1.3333,"Set Collection,Tile Placement"
39177,0,"Betting/Wagering,Memory"
39179,2.5,
3918,1.25,"Roll / Spin and Move,Set Collection"
39180,1,Pattern Recognition
39181,0,
39182,1,
39183,0,Pattern Building
39184,0,Simulation
39185,0,Hand Management
39186,0,Hand Management
39187,0,"Hand Management,Set Collection"
39188,3.2321,"Dice Rolling,Hex-and-Counter,Simulation"
39189,2.8,"Chit-Pull System,Hex-and-Counter"
3919,1,
39191,2.1111,"Dice Rolling,Stock Holding"
39192,1.2,Memory
39193,1,Set Collection
39194,0,"Area Movement,Hand Management,Pattern Recognition"
39195,1,Card Drafting
39196,1,
39197,0,
39198,0,"Action Point Allowance System,Simulation"
39199,1,"Memory,Set Collection"
392,1.3727,Variable Player Powers
3920,1,
39200,0,Trick-taking
39201,1.3333,"Dice Rolling,Tile Placement"
39202,1.6667,
39203,0,"Co-operative Play,Pattern Recognition,Trick-taking"
39204,0,"Memory,Pattern Recognition,Storytelling"
39205,0,"Area Control / Area Influence,Dice Rolling"
39206,1.0423,
39207,0,"Acting,Memory,Set Collection"
39208,0,"Area Control / Area Influence,Area Movement,Variable Phase Order"
39209,0,"Card Drafting,Dice Rolling,Modular Board,Role Playing"
3921,1.8095,"Auction/Bidding,Hand Management,Simultaneous Action Selection"
39210,1,
39211,1,Roll / Spin and Move
39212,4.5,Hex-and-Counter
39213,1,"Auction/Bidding,Roll / Spin and Move,Set Collection,Trading"
39214,0,
39215,0,Set Collection
39216,0,Card Drafting
39217,3.2946,"Dice Rolling,Hex-and-Counter,Simulation,Variable Phase Order"
39218,1,Co-operative Play
39219,1.5556,"Set Collection,Simultaneous Action Selection"
3922,1,
39220,1,Pattern Recognition
39221,0,
39222,0,
39223,0,"Dice Rolling,Hand Management"
39224,0,"Point to Point Movement,Role Playing"
39225,0,Tile Placement
39226,0,
39227,0,
39228,0,"Acting,Roll / Spin and Move"
39229,0,Point to Point Movement
3923,3,
39230,0,"Area Control / Area Influence,Co-operative Play,Partnerships"
39231,2,"Hand Management,Set Collection"
39232,2.0263,"Campaign / Battle Card Driven,Point to Point Movement,Secret Unit Deployment,Time Track"
39233,1,Simultaneous Action Selection
39234,0,"Card Drafting,Simulation"
39235,2,
39236,1,
39237,0,Roll / Spin and Move
39238,0,"Dice Rolling,Paper-and-Pencil,Roll / Spin and Move"
39239,2,"Hand Management,Simultaneous Action Selection"
3924,1.4667,
39240,0,"Auction/Bidding,Dice Rolling,Roll / Spin and Move,Set Collection,Trading"
39241,1.5,Tile Placement
39242,2.8105,"Betting/Wagering,Commodity Speculation,Simulation,Stock Holding"
39243,0,Dice Rolling
39244,1,"Hex-and-Counter,Modular Board"
39245,1,Hand Management
39246,0,"Roll / Spin and Move,Simulation"
39247,0,"Auction/Bidding,Roll / Spin and Move,Set Collection,Trading,Variable Player Powers"
39249,0,Roll / Spin and Move
3925,1,"Pick-up and Deliver,Roll / Spin and Move"
39250,0,"Memory,Trading"
39252,1.6667,"Area Enclosure,Dice Rolling"
39253,1,Dice Rolling
39254,0,"Card Drafting,Dice Rolling"
39255,2,
39256,3.0323,Worker Placement
39257,1,"Commodity Speculation,Roll / Spin and Move"
39258,0,"Acting,Storytelling"
39259,1,
3926,1,Roll / Spin and Move
39260,0,"Card Drafting,Pattern Building,Pattern Recognition,Set Collection"
39261,1.8,"Dice Rolling,Role Playing,Variable Player Powers"
39262,0,Simulation
39264,2,"Dice Rolling,Variable Player Powers"
39266,0,"Auction/Bidding,Card Drafting,Simultaneous Action Selection"
39267,0,Roll / Spin and Move
39268,1,Dice Rolling
39269,0,Dice Rolling
3927,2,"Action Point Allowance System,Roll / Spin and Move"
39270,0,"Partnerships,Pattern Building,Pattern Recognition,Set Collection,Tile Placement"
39271,3,
39273,0,"Memory,Pattern Recognition"
39275,0,
39276,1,"Betting/Wagering,Chit-Pull System"
39277,1,"Roll / Spin and Move,Set Collection"
39278,2.7273,"Chit-Pull System,Hex-and-Counter"
39279,1.8462,"Chit-Pull System,Hex-and-Counter"
3928,2.5,"Co-operative Play,Paper-and-Pencil"
39280,0,"Memory,Pattern Recognition"
39282,3,Hex-and-Counter
39283,2,Tile Placement
39284,0,"Area Control / Area Influence,Point to Point Movement,Set Collection,Worker Placement"
39285,0,"Dice Rolling,Point to Point Movement,Simulation"
39286,1.6667,"Card Drafting,Memory,Voting"
39287,0,"Area Movement,Paper-and-Pencil"
39288,2,Pattern Building
39289,2.3333,"Action Point Allowance System,Co-operative Play,Dice Rolling,Point to Point Movement,Variable Player Powers"
3929,0,
39290,2.1667,"Area Control / Area Influence,Hand Management,Tile Placement"
39291,0,"Auction/Bidding,Dice Rolling,Roll / Spin and Move,Set Collection,Stock Holding,Trading"
39292,2.25,"Hand Management,Worker Placement"
39293,0,"Memory,Trick-taking"
39294,0,"Action Point Allowance System,Area Control / Area Influence,Card Drafting,Dice Rolling,Hex-and-Counter,Simulation,Simultaneous Action Selection,Variable Player Powers"
39296,3,"Area Movement,Dice Rolling,Simulation,Variable Player Powers"
39297,0,
39298,0,"Card Drafting,Memory"
39299,1.6667,Dice Rolling
393,1.907,Modular Board
3930,1.5,"Modular Board,Tile Placement"
39300,0,"Dice Rolling,Hand Management,Roll / Spin and Move"
39301,0,"Area Movement,Trading"
39302,1,Variable Player Powers
39303,2.5556,"Dice Rolling,Modular Board"
39305,0,"Dice Rolling,Roll / Spin and Move"
39306,3.5,Memory
39307,2,Roll / Spin and Move
39308,0,
39309,1,"Action Point Allowance System,Paper-and-Pencil"
3931,2.9912,"Area Control / Area Influence,Dice Rolling,Set Collection,Trading,Variable Player Powers"
39311,0,Card Drafting
39312,2.875,"Co-operative Play,Dice Rolling,Role Playing,Storytelling,Variable Player Powers"
39313,1.5,Dice Rolling
39314,0,Roll / Spin and Move
39315,0,"Point to Point Movement,Simulation"
39316,0,"Modular Board,Tile Placement"
39317,1,"Pattern Building,Tile Placement"
39318,0,"Pattern Recognition,Tile Placement"
39319,0,"Dice Rolling,Roll / Spin and Move"
3932,2,"Pattern Building,Tile Placement"
39320,1.2727,"Hand Management,Set Collection"
39321,1,Roll / Spin and Move
39322,1,
39323,0,Tile Placement
39324,1,"Card Drafting,Set Collection,Storytelling"
39325,1,"Betting/Wagering,Hand Management,Simultaneous Action Selection"
39326,1,
39327,1,
39328,4.1628,"Dice Rolling,Hex-and-Counter,Simulation"
39329,1.6667,Dice Rolling
3933,2,"Line Drawing,Roll / Spin and Move"
39330,0,"Dice Rolling,Roll / Spin and Move"
39331,2.5,Dice Rolling
39332,1.3333,
39334,0,Roll / Spin and Move
39335,3,"Campaign / Battle Card Driven,Simulation"
39336,3.12,"Auction/Bidding,Route/Network Building"
39337,2,"Area Movement,Card Drafting,Dice Rolling,Simulation"
39338,1.75,Hex-and-Counter
39339,3.9516,"Action Point Allowance System,Hand Management,Variable Player Powers"
3934,1.0294,"Dice Rolling,Set Collection"
39340,0,Roll / Spin and Move
39341,0,"Card Drafting,Dice Rolling,Hand Management"
39342,2.3,Betting/Wagering
39343,0,
39344,2,Point to Point Movement
39345,2.7692,Hex-and-Counter
39346,2.6667,"Dice Rolling,Hand Management,Tile Placement"
39347,0,Grid Movement
3935,3.2727,Hex-and-Counter
39350,1,"Dice Rolling,Simulation"
39351,3.5216,"Commodity Speculation,Variable Player Powers"
39352,0,"Dice Rolling,Hex-and-Counter,Modular Board"
39353,0,"Card Drafting,Set Collection"
39354,2.125,"Dice Rolling,Hand Management,Point to Point Movement,Role Playing,Roll / Spin and Move,Variable Player Powers"
39355,2.0909,"Dice Rolling,Hand Management,Point to Point Movement,Role Playing,Roll / Spin and Move,Variable Player Powers"
39356,2.1818,"Dice Rolling,Hand Management,Point to Point Movement,Role Playing,Roll / Spin and Move,Variable Player Powers"
39357,2.25,"Dice Rolling,Hand Management,Point to Point Movement,Role Playing,Roll / Spin and Move,Variable Player Powers"
39358,0,
3936,2.9259,Hex-and-Counter
39360,0,Point to Point Movement
39361,1,"Area Movement,Campaign / Battle Card Driven"
39362,1,Card Drafting
39363,0,"Dice Rolling,Point to Point Movement,Roll / Spin and Move"
39364,0,Roll / Spin and Move
